,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Entertainment,Finance,Communication,Games,Office,Social,Travel,Utilities,Weather
1546,22.0,-42.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1547,22.0,-40.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1548,22.0,-37.0,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1549,22.0,-34.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1550,22.0,-31.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1551,22.0,-26.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,22.0,-25.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,22.0,-24.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1554,22.0,-16.0,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1555,22.0,-14.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1556,22.0,-13.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1557,22.0,-12.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1558,22.0,-11.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1559,22.0,-10.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1560,22.0,-7.0,,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1561,22.0,-5.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1562,22.0,-4.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1563,22.0,-3.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1564,22.0,-27.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1565,23.0,0.0,8.5,1.5,0.25,0.15358132140520142,2727.8409993648543,0.0,2.0,7.023,0.0,922.3450000000001,0.0,375.10299999999995,2182.87,0.0,14.126000000000001,0.0
1566,23.0,1.0,7.25,0.25,-1.0,0.18869134208890806,3939.3320002555834,0.0,0.0,0.0,0.0,1869.5210000000002,0.0,1299.595,1491.9850000000001,90.71700000000001,0.0,0.0
1567,23.0,2.0,8.0,0.75,-1.25,0.015126292203892644,3967.075998783112,1.0,0.0,172.06599999999997,0.0,826.706,0.0,126.32200000000002,1984.2599999999998,777.9000000000001,0.0,0.0
1568,23.0,3.0,8.2,0.8,0.8,0.14988214995833685,6806.078000307085,0.0,2.0,0.0,0.0,2457.5889999999995,0.0,855.212,2763.1330000000003,316.99399999999997,0.0,0.0
1569,23.0,4.0,7.75,0.8,0.0,0.11463534506164204,9531.902999639507,0.0,6.0,0.0,0.0,2141.965,0.0,346.319,7123.664000000001,0.0,15.058,0.0
1570,23.0,5.0,7.2,0.2,-0.6,0.19540927482103948,11191.926000595091,0.0,0.0,47.142,0.0,2490.1130000000003,0.0,796.9639999999999,7326.924999999999,0.0,0.0,0.0
1571,23.0,6.0,7.8,1.0,-0.8,0.13756706347311956,14873.304000377653,0.0,4.0,696.8,0.0,4535.776999999999,0.0,1432.871,6850.535000000002,182.989,0.0,0.0
1572,23.0,7.0,7.6,0.4,0.4,0.06840374522127911,5617.376000642778,0.0,0.0,0.0,0.0,3151.9150000000004,0.0,599.3290000000002,3194.3190000000004,0.0,2.0149999999999997,0.0
1573,23.0,8.0,8.6,1.4,0.4,0.1676437975828992,7310.520997524259,1.0,3.0,49.20100000000001,0.0,1978.8590000000004,0.0,671.115,3479.9439999999995,0.0,0.0,0.0
1574,23.0,9.0,7.2,0.6,0.2,0.018978234747998615,6887.131999969485,0.0,0.0,100.23800000000001,27.183000000000003,2509.4590000000003,0.0,988.105,3173.02,0.0,4.041,0.0
1575,23.0,10.0,8.25,0.75,1.0,0.11546995747559541,2665.6599991321555,0.0,1.0,96.78599999999999,0.0,1837.5330000000001,0.0,292.025,149.98,138.267,0.0,0.0
1576,23.0,11.0,8.2,0.6,0.0,0.07499411788569071,11175.523998498913,0.0,0.0,0.0,0.0,2446.3369999999995,0.0,559.3219999999999,3855.0980000000004,177.822,0.0,0.0
1577,23.0,12.0,8.0,1.0,-0.8,0.14115802099173555,7842.806001186373,0.0,0.0,91.46900000000001,0.0,2033.1,0.0,777.1320000000001,5300.716,0.0,0.0,0.0
1578,23.0,13.0,8.25,1.0,-0.5,0.19738316762908895,9205.890996217728,0.0,1.0,43.15999999999999,0.0,4330.224000000001,0.0,818.141,3903.075,0.0,0.0,0.0
1579,23.0,14.0,7.8,1.0,0.0,0.03188956858021307,11911.723999261852,1.0,5.0,2162.9629999999997,1.004,3112.6549999999993,0.0,632.902,5169.098,410.731,0.0,0.0
1580,23.0,15.0,7.6,0.8,0.8,0.10466354394673522,6325.021000146866,2.0,4.0,22.31,0.0,8852.544,0.0,825.858,2654.965,69.414,3.018,0.0
1581,23.0,16.0,8.0,0.25,-0.25,0.1547806052191322,9005.241000413891,1.0,1.0,487.892,0.0,2845.558,0.0,1394.773,4633.982000000001,64.902,4.031,0.0
1582,23.0,17.0,7.0,0.2,-0.6,0.07083333333333329,7506.0359995365125,1.0,3.0,0.0,0.0,2150.7649999999994,0.0,33283.021,4294.650000000001,30.28,0.0,0.0
1583,23.0,18.0,7.5,0.75,-0.5,0.008417145593869734,3084.7110002040877,0.0,0.0,0.0,0.0,1014.8359999999999,0.0,212.00900000000001,1608.1300000000003,0.0,0.0,0.0
1584,23.0,19.0,7.2,0.4,0.0,0.11076388888888888,3747.0190002918257,0.0,0.0,0.0,0.0,1234.593,0.0,328.00500000000005,2052.156,0.0,0.0,0.0
1585,23.0,20.0,6.4,0.0,-0.2,0.16646602328706817,12947.800999164581,3.0,11.0,156.89,0.0,4858.2519999999995,0.0,1742.5610000000001,3921.9770000000003,676.0959999999999,8.087,0.0
1586,23.0,21.0,7.6,0.6,0.6,0.09481132256815117,12022.980001211165,4.0,1.0,397.754,0.0,3333.4449999999997,0.0,1600.2,4082.6979999999994,419.153,27.062,0.0
1587,23.0,22.0,7.8,1.0,0.2,0.18661315132741282,9600.506002664571,0.0,3.0,1088.969,0.0,3718.909,0.0,1063.072,3170.045,554.443,0.0,0.0
1588,23.0,23.0,7.5,0.75,0.0,0.16510803391777293,3919.814000844956,0.0,1.0,0.0,0.0,2368.221,0.0,660.8069999999999,129.404,221.435,3.0600000000000005,0.0
1589,23.0,24.0,6.0,0.0,0.0,0.269335092679129,10479.328002691269,2.0,4.0,0.0,0.0,3443.8880000000004,0.0,1034.269,5209.3009999999995,47.182,0.0,0.0
1590,23.0,25.0,6.5,0.0,-0.75,0.044895598261322965,7078.390000104902,0.0,0.0,317.902,0.0,890.9470000000001,0.0,517.0930000000001,4955.927000000001,0.0,0.0,0.0
1591,23.0,26.0,7.0,0.4,-0.4,0.07879215708108617,7495.863001108168,0.0,0.0,1528.2210000000002,0.0,1864.1960000000001,0.0,683.572,2524.755,457.693,0.0,0.0
1592,23.0,27.0,7.6,0.8,0.4,0.20852338836669784,11914.784997701641,0.0,1.0,2120.9629999999997,68.332,3277.753,0.0,1610.897,3099.0410000000006,35.59,0.0,0.0
1593,23.0,28.0,7.8,0.2,-0.4,0.09121493415357158,9185.733000040054,1.0,2.0,181.471,0.0,3211.5919999999996,0.0,690.295,4138.987,50.56,0.0,0.0
1594,23.0,29.0,7.6,0.4,0.0,0.1318342937166134,6110.111998796463,0.0,0.0,0.0,0.0,4195.65,0.0,2203.1380000000004,1088.661,0.0,0.0,0.0
1595,23.0,31.0,8.0,1.0,1.0,0.29154811747864495,1832.0990004539487,0.0,2.0,34.317,0.0,334.37,0.0,6024.432999999999,120.358,0.0,0.0,0.0
1596,23.0,32.0,8.0,1.0,-1.0,0.3729824077846088,3147.8140001296997,1.0,7.0,0.0,0.0,1259.7849999999999,0.0,5916.104,902.2109999999999,0.0,0.0,0.0
1597,23.0,33.0,7.333333333333333,0.6666666666666666,-0.3333333333333333,0.21394117129591347,5538.639000177383,9.0,17.0,0.0,0.0,1675.5589999999997,0.0,674.603,2064.259,332.677,0.0,0.0
1598,23.0,35.0,7.8,0.8,-0.2,0.034468535029819836,2763.989000320434,0.0,0.0,0.0,0.0,433.88400000000007,0.0,201.55400000000003,1124.256,0.0,0.0,0.0
1599,23.0,36.0,7.8,1.0,0.4,0.1176933021746805,9283.68100333214,1.0,2.0,13.125,0.0,4566.2609999999995,0.0,1952.6379999999997,3145.955,0.0,0.0,0.0
1600,23.0,37.0,7.4,0.6,-0.4,0.058269909376370686,12395.829001426706,1.0,0.0,1281.712,65.333,5227.46,0.0,323.32499999999993,4079.032,0.0,0.0,0.0
1601,23.0,38.0,7.0,0.4,-0.2,0.12233941652660994,16022.038999319075,1.0,1.0,28.157,0.0,7022.017000000002,0.0,1340.524,7162.09,0.0,3.0940000000000003,0.0
1602,23.0,39.0,7.0,0.4,-0.8,0.015175118928836292,9004.832000255585,0.0,0.0,0.0,0.0,2730.7110000000002,0.0,522.026,5470.435000000001,53.644,0.0,0.0
1603,23.0,40.0,7.6,0.8,-0.2,0.14951704294124674,13648.03100037575,0.0,6.0,857.84,0.0,6234.928999999999,0.0,1009.271,5361.464999999999,21.286,0.0,0.0
1604,23.0,41.0,8.2,0.8,0.6,0.1152475244483759,13083.924000024796,2.0,6.0,53.247,0.0,6271.951999999999,0.0,843.808,7132.5960000000005,0.0,28.22,0.0
1605,23.0,42.0,7.6,0.4,0.2,0.125,7.43600010871887,0.0,0.0,0.0,0.0,204.86499999999998,0.0,7.171,134.873,0.0,0.0,0.0
1606,23.0,43.0,6.0,0.0,-0.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1607,23.0,30.0,,,,0.3209989457982649,3315.274000167847,0.0,7.0,0.0,0.0,600.3589999999999,0.0,674.151,302.231,157.998,2.299,0.0
1608,23.0,34.0,,,,0.08994613655738978,14082.108999967575,0.0,0.0,0.0,0.0,2002.338,0.0,1819.2979999999998,3593.0280000000002,0.0,0.0,0.0
1609,23.0,-44.0,,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1610,23.0,-42.0,,,,,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1611,23.0,-39.0,,,,,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1612,23.0,-38.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1613,23.0,-36.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,23.0,-29.0,,,,,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1615,23.0,-28.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1616,23.0,-27.0,,,,,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1617,23.0,-23.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1618,23.0,-20.0,,,,,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1619,23.0,-19.0,,,,,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1620,23.0,-18.0,,,,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1621,23.0,-16.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1622,23.0,-14.0,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1623,23.0,-12.0,,,,,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1624,23.0,-10.0,,,,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1625,23.0,-2.0,,,,,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1626,23.0,-1.0,,,,,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1627,23.0,-41.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628,23.0,-37.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629,23.0,-34.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630,23.0,-33.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631,23.0,-31.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1632,23.0,-26.0,,,,,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1633,23.0,-25.0,,,,,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1634,23.0,-13.0,,,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1635,23.0,-11.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1636,23.0,-9.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1637,23.0,-8.0,,,,,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1638,24.0,0.0,7.0,1.0,0.3333333333333333,0.0822704081632655,6640.643000364301,2.0,0.0,1930.061,38.551,2011.303,0.0,228.138,778.0760000000001,0.0,31.155,0.0
1639,24.0,1.0,7.8,1.2,-0.4,0.2122594681147313,9825.663999319073,3.0,2.0,4282.086,0.0,3108.8080000000004,0.0,0.0,1685.434,0.0,87.21499999999999,0.0
1640,24.0,2.0,7.6,1.0,-0.8,0.22079067100843272,14524.601999759674,0.0,0.0,2051.53,0.0,8596.963,0.0,0.0,1903.9470000000001,0.0,74.434,0.0
1641,24.0,3.0,7.8,1.0,-0.6,0.12125861139477381,16030.546999216069,0.0,0.0,5675.066,0.0,4933.716999999999,0.0,0.0,3174.869,0.0,76.416,366.93700000000007
1642,24.0,4.0,7.8,1.0,-0.2,0.1440737345192111,15730.021999835973,0.0,0.0,2959.934,194.072,6090.128,0.0,137.45,3555.0560000000005,0.0,94.495,15.07
1643,24.0,5.0,8.0,1.0,-0.2,0.1341467837134854,15856.781001091003,2.0,0.0,3057.9439999999995,25.429000000000002,9165.199,0.0,0.0,2113.0060000000003,0.0,58.283,0.0
1644,24.0,6.0,6.8,0.6,0.2,0.20092126251271455,20322.225000381466,15.0,0.0,2769.173,0.0,7735.433000000001,0.0,259.402,3180.192,0.0,58.24099999999999,6.0870000000000015
1645,24.0,7.0,7.75,1.0,-0.75,0.16013329380691074,17837.59700012207,2.0,0.0,3634.5550000000007,13.057,8619.059,0.0,36.242,3883.824,0.0,180.79399999999998,0.0
1646,24.0,8.0,7.8,1.0,0.0,0.248407170035962,17672.08900094033,2.0,0.0,2125.773,13.088,7677.406,0.0,68.523,2055.419,26.598999999999997,67.451,0.0
1647,24.0,9.0,8.4,1.0,-1.4,0.13252437397512365,17474.87200069427,2.0,0.0,4951.746,0.0,9433.996,0.0,225.147,1724.748,0.0,62.82500000000001,0.0
1648,24.0,10.0,7.6,1.0,-1.2,0.11265009110890342,11700.13800120354,6.0,0.0,3374.6190000000006,0.0,4665.377,0.0,44.246,2183.8540000000003,258.375,46.379000000000005,1.007
1649,24.0,11.0,7.6,1.0,-0.8,0.2345195085543214,12971.811000347141,0.0,0.0,1387.0990000000002,0.0,9438.066,0.0,0.0,1008.71,51.068,41.769999999999996,0.0
1650,24.0,12.0,7.8,1.2,-1.2,0.15715008108506562,12881.61699938774,6.0,2.0,5218.006,57.263999999999996,4574.087,0.0,0.0,1174.38,28.274999999999995,29.526,0.0
1651,24.0,13.0,7.6,0.6,-0.6,0.16374439803612312,9073.774998426436,0.0,0.0,2697.0029999999997,13.048,3926.908999999999,0.0,0.0,708.391,0.0,13.581,0.0
1652,24.0,14.0,8.0,1.0,0.2,0.12517288902232324,14459.533000946029,1.0,0.0,5515.235,0.0,3706.3060000000005,0.0,105.028,2944.5620000000004,2.01,55.308,0.0
1653,24.0,15.0,7.8,1.0,-1.2,0.14254031358756433,15638.423000097275,3.0,0.0,4869.822999999999,371.85699999999997,4981.264999999999,0.0,0.0,1455.5620000000001,73.846,122.03599999999999,0.0
1654,24.0,16.0,8.0,1.0,-0.8,0.06754933662828402,9363.129999160776,2.0,0.0,4050.0080000000003,21.149,1912.127,478.826,10.073,1252.3809999999999,0.0,73.48700000000001,0.0
1655,24.0,17.0,8.0,1.0,-1.2,0.09103816788494114,10319.06200051308,0.0,0.0,3701.6090000000004,0.0,1913.004,1933.9789999999996,0.0,1087.416,0.0,2.013,97.50500000000001
1656,24.0,18.0,7.6,1.0,0.0,0.12195215470654062,16311.262001037594,0.0,0.0,2757.3460000000005,0.0,9128.585,783.656,0.0,981.196,163.758,32.176,74.886
1657,24.0,19.0,7.8,1.0,-0.6,0.15902254583937586,16108.397998571396,0.0,0.0,3160.5069999999996,34.217999999999996,7115.138999999999,1472.1659999999997,0.0,1365.501,3.011,175.298,0.0
1658,24.0,20.0,7.75,1.0,-0.5,0.16093566148462013,18234.777998685837,3.0,5.0,4178.883,0.0,5892.173000000001,2545.215,4.011,1530.4419999999998,0.0,29.163,0.0
1659,24.0,21.0,8.2,1.0,-1.0,0.13355324215618328,11401.835000991821,0.0,2.0,3942.701,20.066000000000003,3685.3480000000004,1052.935,0.0,1414.6050000000005,77.751,68.33200000000001,0.0
1660,24.0,22.0,7.666666666666667,0.6666666666666666,-0.6666666666666666,0.14675981409891747,19381.91399955749,4.0,0.0,2982.0290000000005,30.910999999999998,9989.649999999998,2569.329,0.0,1846.8049999999996,0.0,91.215,8.032
1661,24.0,23.0,7.8,1.2,-1.0,0.06133414489008874,11779.197000980383,0.0,0.0,2885.9930000000004,0.0,3227.3869999999997,2732.4089999999997,0.0,1787.5359999999998,0.0,8.045000000000002,0.0
1662,24.0,24.0,7.2,1.0,-1.6,0.07888284344373225,10114.311999320982,1.0,0.0,3672.7809999999995,24.107,1882.3400000000001,1933.5729999999999,47.282,1546.9389999999999,0.0,44.408,0.0
1663,24.0,25.0,7.75,1.0,-0.25,0.17082034310244307,12149.335000276566,0.0,0.0,2595.635,0.0,5890.584,676.145,0.0,1606.0529999999999,0.0,55.800000000000004,0.0
1664,24.0,26.0,7.6,1.0,-1.4,0.12232731674948596,15471.419999122623,4.0,0.0,3118.4289999999996,77.438,7380.061,212.981,108.721,1677.341,51.313,59.11899999999999,0.0
1665,24.0,27.0,8.4,1.4,-0.4,0.19185374159980365,13415.650999307636,2.0,0.0,3365.758,12.911999999999999,6107.517999999998,1259.8760000000002,0.0,1122.412,0.0,27.162999999999997,0.0
1666,24.0,28.0,7.6,1.0,-0.8,0.16125317321275243,19547.790001153946,0.0,0.0,7976.674,95.55799999999999,5486.982999999998,1628.345,0.0,1798.0669999999998,0.0,45.539,0.0
1667,24.0,29.0,7.4,1.0,-1.2,0.04122046884938695,17662.4500002861,0.0,0.0,6324.875,40.49,4684.188000000001,540.616,0.0,3108.953,0.0,14.052,0.0
1668,24.0,30.0,7.8,1.0,-1.2,0.09985345888355919,11295.799999713907,1.0,0.0,4174.192000000001,11.042,1809.449,1289.663,0.0,2179.351,0.0,44.178,3.008
1669,24.0,31.0,7.75,1.0,-1.25,0.10913892761391042,13949.232999563214,0.0,0.0,3333.78,0.0,4961.331,1818.2020000000002,0.0,1295.8909999999998,0.0,113.437,0.0
1670,24.0,32.0,7.8,1.0,-1.6,0.11113403727863057,14151.79400086403,0.0,0.0,2859.424,12.13,8696.816999999997,4.021,0.0,2297.4830000000006,0.0,52.253,0.0
1671,24.0,33.0,8.0,1.2,-0.8,0.14863423253630914,10817.137999773022,2.0,3.0,1752.216,30.122000000000003,4569.821,0.0,0.0,1347.8490000000002,0.0,96.384,0.0
1672,24.0,34.0,7.6,1.0,-1.4,0.09362551945885278,10317.379000425331,0.0,0.0,2684.6620000000003,117.29499999999999,4899.344,94.599,0.0,2001.3940000000002,0.0,37.22,0.0
1673,24.0,35.0,8.2,1.2,-1.2,0.13419763007341506,11102.148002147678,0.0,0.0,1552.34,55.163999999999994,5939.993,9.124,0.0,2690.901,0.0,9.09,0.0
1674,24.0,36.0,7.5,1.0,-1.0,0.14113887003386047,14133.542001485817,0.0,0.0,5933.356,0.0,3796.9799999999996,226.11900000000003,0.0,1301.4679999999998,130.664,77.39999999999999,0.0
1675,24.0,37.0,7.8,1.0,-1.2,0.34510378510378514,12684.299000740062,2.0,0.0,4088.948,0.0,3989.1280000000006,0.0,11.033,1518.162,0.0,0.0,7.026
1676,24.0,38.0,7.8,1.0,-1.0,0.12608118646519642,12210.01900005341,1.0,0.0,5804.599999999999,0.0,1761.2150000000001,0.0,0.0,956.5050000000001,0.0,19.108,23.033
1677,24.0,39.0,8.0,1.0,-1.0,0.20367596966520485,13116.367998838428,2.0,2.0,4333.06,207.011,2819.1790000000005,1069.191,5.184,2238.8140000000003,77.396,45.294999999999995,0.0
1678,24.0,40.0,8.0,1.0,-1.0,0.1709965409605352,14698.66799902917,0.0,1.0,2525.122,42.245999999999995,6910.946,644.11,0.0,1227.023,129.679,88.487,0.0
1679,24.0,41.0,7.8,1.0,-1.2,0.1610835202721728,13110.46800088882,6.0,0.0,2754.2619999999997,0.0,5065.754999999999,0.0,5.021,1821.866,142.656,102.614,0.0
1680,24.0,42.0,8.2,1.0,-1.0,0.16309989065219963,16552.01300096511,3.0,0.0,3020.1360000000004,0.0,6134.199,597.437,0.0,1567.517,239.655,47.589999999999996,0.0
1681,24.0,43.0,8.0,1.0,-1.0,0.13587670842449237,17277.60699915885,2.0,0.0,7085.824999999999,132.001,6586.02,178.118,0.0,1737.9640000000004,171.87300000000002,123.998,0.0
1682,24.0,44.0,7.8,1.0,-1.2,0.1819733305036785,5492.017999887466,3.0,0.0,2766.216,0.0,1055.2440000000001,26.189,0.0,1145.894,0.0,9.033,0.0
1683,24.0,45.0,7.8,1.0,-1.4,0.20972222222222217,4694.928000450136,0.0,0.0,2058.549,0.0,621.348,0.0,0.0,1005.251,0.0,0.0,0.0
1684,24.0,46.0,8.0,1.0,-1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1685,24.0,-31.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1686,24.0,-30.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1687,24.0,-28.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1688,24.0,-27.0,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1689,24.0,-26.0,,,,,0.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1690,24.0,-24.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1691,24.0,-23.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1692,24.0,-22.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1693,24.0,-21.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1694,24.0,-20.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1695,24.0,-18.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1696,24.0,-17.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1697,24.0,-16.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1698,24.0,-14.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1699,24.0,-13.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1700,24.0,-10.0,,,,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701,24.0,-9.0,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1702,24.0,-8.0,,,,,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1703,24.0,-6.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1704,24.0,-3.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1705,24.0,-2.0,,,,,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1706,24.0,-1.0,,,,,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,24.0,-25.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1708,25.0,0.0,6.666666666666667,0.6666666666666666,0.0,0.23481701750490602,13322.02599930763,1.0,0.0,166.22,58.169,1084.376,0.0,0.0,289.00300000000004,0.0,142.03699999999998,0.0
1709,25.0,1.0,6.6,1.0,0.6,0.19950165661345784,13373.792999744415,3.0,0.0,126.547,19.074,886.3000000000001,0.0,0.0,76.273,0.0,60.230000000000004,0.0
1710,25.0,2.0,6.8,0.4,0.4,0.13380405046845267,2560.0580003261543,2.0,0.0,176.81,0.0,133.87900000000002,0.0,0.0,213.823,0.0,208.44900000000004,0.0
1711,25.0,3.0,7.4,0.6,0.8,0.24320235873090726,5775.230000257488,5.0,0.0,211.67799999999997,2.0340000000000003,712.1569999999999,0.0,331.018,0.0,51.254000000000005,124.52000000000001,0.0
1712,25.0,4.0,6.6,0.2,0.0,0.16746382304680316,7647.479999542234,1.0,1.0,145.75900000000001,54.044999999999995,842.527,0.0,0.0,17.041,0.0,40.253,0.0
1713,25.0,5.0,6.6,0.2,0.2,0.14697043087965841,5538.424000501636,1.0,2.0,44.18899999999999,36.157,834.1930000000001,0.0,0.0,60.230000000000004,0.0,0.0,0.0
1714,25.0,6.0,7.0,0.6,0.6,0.1430965546015584,3232.706998825074,1.0,0.0,287.216,64.352,936.9700000000001,0.0,24.468,308.82599999999996,0.0,117.86999999999999,0.0
