,Unnamed: 0,Unnamed: 0.1,Participant,Day,Mood,Valence,Arousal,Activity,Screen,Calls,SMS,Entertainment,Finance,Communication,Games,Office,Social,Travel,Utilities,Weather,Target,Mood (t-1),Mood (t-2),Mood (t-3),Mood (t-4),Mood (t-5),Mood (t-6),Mood (t-10),Mood (t-28),Valence (t-1),Valence (t-2),Valence (t-3),Arousal (t-1),Arousal (t-2),Arousal (t-3),Activity (t-1),Activity (t-2),Activity (t-3),Screen (t-1),Screen (t-2),Screen (t-3)
1010,1461,1461,21.0,35.0,7.0,0.2,0.6,0.07134818007662838,4071.969999790194,1.0,0.0,0.0,0.0,2697.733,147.359,0.0,532.8290000000002,0.0,0.0,0.0,6.4,7.8,0.0,7.666666666666668,7.4,6.4,7.2,7.8,7.4,0.8,0.0,0.6666666666666666,0.6,0.0,0.0,0.10194033299050513,0.0,0.16432475726422502,3210.024999856947,0.0,6067.894998550412
1011,1462,1462,21.0,36.0,6.4,-0.2,1.2,0.09930555555555556,5272.585998058319,5.0,4.0,0.0,0.0,2408.672,83.545,0.0,1155.4569999999999,0.0,0.0,23.144,6.6,7.0,7.8,0.0,7.666666666666668,7.4,6.4,7.2,5.8,0.2,0.8,0.0,0.6,0.6,0.0,0.07134818007662838,0.10194033299050513,0.0,4071.969999790194,3210.024999856947,0.0
1012,1463,1463,21.0,37.0,6.6,0.0,0.6,0.10075431034482757,4957.294000148775,2.0,0.0,0.0,0.0,2582.842,78.40100000000002,0.0,836.5840000000003,28.979,0.0,77.999,7.0,6.4,7.0,7.8,0.0,7.666666666666668,7.4,6.6,7.0,-0.2,0.2,0.8,1.2,0.6,0.6,0.09930555555555556,0.07134818007662838,0.10194033299050513,5272.585998058319,4071.969999790194,3210.024999856947
1013,1464,1464,21.0,38.0,7.0,0.4,1.4,0.07620818810004285,9192.12099909782,4.0,0.0,0.0,0.0,3864.175,0.0,0.0,946.185,0.0,0.0,303.357,7.8,6.6,6.4,7.0,7.8,0.0,7.666666666666668,7.6,8.75,0.0,-0.2,0.2,0.6,1.2,0.6,0.10075431034482757,0.09930555555555556,0.07134818007662838,4957.294000148775,5272.585998058319,4071.969999790194
1014,1465,1465,21.0,39.0,7.8,1.0,0.0,0.10003591954022988,3443.1820023059845,2.0,0.0,0.0,0.0,1799.5270000000005,93.762,0.0,741.064,0.0,0.0,31.067,6.8,7.0,6.6,6.4,7.0,7.8,0.0,7.2,7.6,0.4,0.0,-0.2,1.4,0.6,1.2,0.07620818810004285,0.10075431034482757,0.09930555555555556,9192.12099909782,4957.294000148775,5272.585998058319
1015,1466,1466,21.0,40.0,6.8,0.4,0.8,0.07083333333333337,4063.5680000782013,3.0,3.0,0.0,0.0,2083.405,14.079,0.0,844.8080000000001,0.0,0.0,0.0,7.5,7.8,7.0,6.6,6.4,7.0,7.8,6.4,7.2,1.0,0.4,0.0,0.0,1.4,0.6,0.10003591954022988,0.07620818810004285,0.10075431034482757,3443.1820023059845,9192.12099909782,4957.294000148775
1016,1467,1467,21.0,41.0,7.5,0.75,1.0,0.08833333333333336,2112.7540001869197,0.0,0.0,0.0,0.0,1257.21,0.0,0.0,464.584,0.0,0.0,0.0,7.0,6.8,7.8,7.0,6.6,6.4,7.0,7.4,7.8,0.4,1.0,0.4,0.8,0.0,1.4,0.07083333333333337,0.10003591954022988,0.07620818810004285,4063.5680000782013,3443.1820023059845,9192.12099909782
1017,1468,1468,21.0,42.0,7.0,0.5,1.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,6.8,7.8,7.0,6.6,6.4,7.666666666666668,7.6,0.75,0.4,1.0,1.0,0.8,0.0,0.08833333333333336,0.07083333333333337,0.10003591954022988,2112.7540001869197,4063.5680000782013,3443.1820023059845
1018,1507,1507,22.0,0.0,6.5,0.0,0.0,0.024151166629980184,1870.4369995594016,0.0,0.0,181.00099999999995,159.497,93.215,0.0,0.0,691.1659999999997,0.0,6.1770000000000005,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1019,1508,1508,22.0,1.0,7.5,0.0,0.0,0.12660997993345266,8599.743999242784,2.0,0.0,11.341,72.65299999999998,3027.9190000000012,456.729,0.0,2115.055,350.225,0.0,0.0,6.8,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024151166629980184,0.0,0.0,1870.4369995594016,0.0,0.0
1020,1509,1509,22.0,2.0,6.8,0.4,-0.2,0.04321567712664389,11887.370000839235,2.0,0.0,884.1730000000001,274.499,2724.062,63.557,0.0,3621.688,160.134,580.7480000000003,45.055,8.0,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12660997993345266,0.024151166629980184,0.0,8599.743999242784,1870.4369995594016,0.0
1021,1510,1510,22.0,3.0,8.0,1.25,0.0,0.15111305136626185,9165.401001453405,0.0,0.0,1003.6469999999999,37.822,2876.201,0.0,0.0,2340.7870000000007,153.46500000000003,0.0,87.685,5.75,6.8,7.5,6.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,-0.2,0.0,0.0,0.04321567712664389,0.12660997993345266,0.024151166629980184,11887.370000839235,8599.743999242784,1870.4369995594016
1022,1511,1511,22.0,4.0,5.75,0.0,-0.5,0.12490594575684995,13760.366001367569,3.0,0.0,495.668,34.124,5675.6709999999985,194.18400000000003,0.0,2740.811,236.29300000000003,163.92399999999995,57.53,7.6,8.0,6.8,7.5,6.5,0.0,0.0,0.0,0.0,1.25,0.4,0.0,0.0,-0.2,0.0,0.15111305136626185,0.04321567712664389,0.12660997993345266,9165.401001453405,11887.370000839235,8599.743999242784
1023,1512,1512,22.0,5.0,7.6,0.8,-0.8,0.027859790738960888,7930.456998109816,0.0,0.0,414.386,0.0,1473.5320000000004,304.82999999999987,0.0,2144.604,0.0,545.14,5.05,7.2,5.75,8.0,6.8,7.5,6.5,0.0,0.0,0.0,0.0,1.25,0.4,-0.5,0.0,-0.2,0.12490594575684995,0.15111305136626185,0.04321567712664389,13760.366001367569,9165.401001453405,11887.370000839235
1024,1513,1513,22.0,6.0,7.2,0.6,-0.6,0.012253036714243607,5941.9629995822925,0.0,0.0,334.148,0.0,1031.1409999999996,0.0,0.0,2795.492,0.0,0.0,0.0,8.0,7.6,5.75,8.0,6.8,7.5,6.5,0.0,0.0,0.8,0.0,1.25,-0.8,-0.5,0.0,0.027859790738960888,0.12490594575684995,0.15111305136626185,7930.456998109816,13760.366001367569,9165.401001453405
1025,1514,1514,22.0,7.0,8.0,1.25,0.2,0.1116669789967582,11464.430001258852,0.0,0.0,1081.947,23.638,2729.308,170.60100000000003,0.0,3634.215,305.136,0.0,100.141,7.8,7.2,7.6,5.75,8.0,6.8,7.5,0.0,0.0,0.6,0.8,0.0,-0.6,-0.8,-0.5,0.012253036714243607,0.027859790738960888,0.12490594575684995,5941.9629995822925,7930.456998109816,13760.366001367569
1026,1515,1515,22.0,8.0,7.8,1.0,-0.2,0.09885041974956743,7366.385003089905,0.0,0.0,0.0,0.0,3201.2990000000004,74.429,0.0,1976.0120000000002,120.94899999999998,0.0,54.05500000000001,7.0,8.0,7.2,7.6,5.75,8.0,6.8,0.0,0.0,1.25,0.6,0.8,0.2,-0.6,-0.8,0.1116669789967582,0.012253036714243607,0.027859790738960888,11464.430001258852,5941.9629995822925,7930.456998109816
1027,1516,1516,22.0,9.0,7.0,1.0,-1.0,0.2438468705912345,12251.725998640057,0.0,1.0,230.748,93.37400000000002,2147.744,4.021,0.0,1667.5689999999993,0.0,6.101,0.0,7.0,7.8,8.0,7.2,7.6,5.75,8.0,0.0,0.0,1.0,1.25,0.6,-0.2,0.2,-0.6,0.09885041974956743,0.1116669789967582,0.012253036714243607,7366.385003089905,11464.430001258852,5941.9629995822925
1028,1517,1517,22.0,10.0,7.0,0.5,-1.0,0.22384842747091244,8174.05499839783,0.0,0.0,901.585,38.55799999999999,2599.008,108.07600000000002,0.0,1479.618,692.413,3.012,0.0,7.4,7.0,7.8,8.0,7.2,7.6,5.75,6.5,0.0,1.0,1.0,1.25,-1.0,-0.2,0.2,0.2438468705912345,0.09885041974956743,0.1116669789967582,12251.725998640057,7366.385003089905,11464.430001258852
1029,1518,1518,22.0,11.0,7.4,0.0,-0.6,0.3332305813491698,25290.746998786915,10.0,8.0,136.636,130.21200000000002,5391.554,0.0,0.0,1602.845,1441.1970000000001,12.924,10.104,7.8,7.0,7.0,7.8,8.0,7.2,7.6,7.5,0.0,0.5,1.0,1.0,-1.0,-1.0,-0.2,0.22384842747091244,0.2438468705912345,0.09885041974956743,8174.05499839783,12251.725998640057,7366.385003089905
1030,1519,1519,22.0,12.0,7.8,1.25,-0.75,0.03719255598302549,11483.372000932695,0.0,0.0,471.004,46.519,3099.4809999999998,986.146,0.0,3307.0019999999986,0.0,960.437,42.271,7.2,7.4,7.0,7.0,7.8,8.0,7.2,6.8,0.0,0.0,0.5,1.0,-0.6,-1.0,-1.0,0.3332305813491698,0.22384842747091244,0.2438468705912345,25290.746998786915,8174.05499839783,12251.725998640057
1031,1520,1520,22.0,13.0,7.2,0.75,-0.6,0.04242497739525187,9758.65600156784,2.0,0.0,258.271,0.0,3783.5959999999995,378.55,0.0,2498.3569999999995,0.0,153.529,106.859,6.8,7.8,7.4,7.0,7.0,7.8,8.0,8.0,0.0,1.25,0.0,0.5,-0.75,-0.6,-1.0,0.03719255598302549,0.3332305813491698,0.22384842747091244,11483.372000932695,25290.746998786915,8174.05499839783
1032,1521,1521,22.0,14.0,6.8,0.5,-1.0,0.10611959993778806,10881.651001691816,0.0,1.0,38.197,45.42100000000001,5093.312,94.11,0.0,1918.339,7.27,327.8590000000001,66.258,6.8,7.2,7.8,7.4,7.0,7.0,7.8,5.75,0.0,0.75,1.25,0.0,-0.6,-0.75,-0.6,0.04242497739525187,0.03719255598302549,0.3332305813491698,9758.65600156784,11483.372000932695,25290.746998786915
1033,1522,1522,22.0,15.0,6.8,0.4,-0.2,0.11725857496542645,9848.605000257488,0.0,0.0,0.0,153.30300000000003,3102.189000000001,943.384,0.0,3156.2920000000013,0.0,2.097,43.824,6.2,6.8,7.2,7.8,7.4,7.0,7.0,7.6,0.0,0.5,0.75,1.25,-1.0,-0.6,-0.75,0.10611959993778806,0.04242497739525187,0.03719255598302549,10881.651001691816,9758.65600156784,11483.372000932695
1034,1523,1523,22.0,16.0,6.2,-0.4,0.6,0.03589232647840624,10166.238999128343,0.0,0.0,1455.42,76.49600000000002,3213.133,4.053,0.0,3582.524000000001,0.0,0.0,79.236,7.8,6.8,6.8,7.2,7.8,7.4,7.0,7.2,0.0,0.4,0.5,0.75,-0.2,-1.0,-0.6,0.11725857496542645,0.10611959993778806,0.04242497739525187,9848.605000257488,10881.651001691816,9758.65600156784
1035,1524,1524,22.0,17.0,7.8,0.75,-0.5,0.10793741525463706,9490.893999099726,2.0,0.0,689.76,31.242,2112.354,158.83100000000005,0.0,3298.566,0.0,0.0,0.0,5.8,6.2,6.8,6.8,7.2,7.8,7.4,8.0,0.0,-0.4,0.4,0.5,0.6,-0.2,-1.0,0.03589232647840624,0.11725857496542645,0.10611959993778806,10166.238999128343,9848.605000257488,10881.651001691816
1036,1525,1525,22.0,18.0,5.8,0.0,-0.2,0.03475107975080799,10498.707997798921,0.0,0.0,233.80700000000002,204.442,2410.253,974.711,0.0,1592.8890000000006,143.316,1304.114,71.178,6.75,7.8,6.2,6.8,6.8,7.2,7.8,7.8,0.0,0.75,-0.4,0.4,-0.5,0.6,-0.2,0.10793741525463706,0.03589232647840624,0.11725857496542645,9490.893999099726,10166.238999128343,9848.605000257488
1037,1526,1526,22.0,19.0,6.75,0.3333333333333333,-0.5,0.020545114412761075,6235.2129995822925,1.0,0.0,284.0440000000001,24.537,816.547,0.0,0.0,2019.869,202.421,1162.0819999999999,22.188000000000002,7.8,5.8,7.8,6.2,6.8,6.8,7.2,7.0,0.0,0.0,0.75,-0.4,-0.2,-0.5,0.6,0.03475107975080799,0.10793741525463706,0.03589232647840624,10498.707997798921,9490.893999099726,10166.238999128343
1038,1527,1527,22.0,20.0,7.8,1.0,-0.4,0.031283807396403095,5530.367001056671,0.0,0.0,278.96500000000003,0.0,172.10399999999996,211.4,0.0,1985.29,0.0,781.87,0.0,8.0,6.75,5.8,7.8,6.2,6.8,6.8,7.0,0.0,0.3333333333333333,0.0,0.75,-0.5,-0.2,-0.5,0.020545114412761075,0.03475107975080799,0.10793741525463706,6235.2129995822925,10498.707997798921,9490.893999099726
1039,1528,1528,22.0,21.0,8.0,1.0,-0.25,0.07565666982961561,4831.646000623702,0.0,0.0,57.39100000000001,0.0,1165.4810000000002,67.43900000000001,0.0,1362.646,171.58300000000003,256.48800000000006,39.01,7.25,7.8,6.75,5.8,7.8,6.2,6.8,7.4,0.0,1.0,0.3333333333333333,0.0,-0.4,-0.5,-0.2,0.031283807396403095,0.020545114412761075,0.03475107975080799,5530.367001056671,6235.2129995822925,10498.707997798921
1040,1529,1529,22.0,22.0,7.25,1.0,-0.75,0.15725290411542994,15713.050998926152,0.0,0.0,1580.7929999999994,0.0,2765.222,47.307,0.0,2267.347,185.81,20.337,44.756,7.0,8.0,7.8,6.75,5.8,7.8,6.2,7.8,0.0,1.0,1.0,0.3333333333333333,-0.25,-0.4,-0.5,0.07565666982961561,0.031283807396403095,0.020545114412761075,4831.646000623702,5530.367001056671,6235.2129995822925
1041,1530,1530,22.0,23.0,7.0,1.0,0.3333333333333333,0.0951148533806444,9310.856999874117,0.0,1.0,142.137,47.78099999999999,3049.5820000000012,93.535,0.0,2384.599,169.14499999999995,0.0,53.44000000000001,8.0,7.25,8.0,7.8,6.75,5.8,7.8,7.2,0.0,1.0,1.0,1.0,-0.75,-0.25,-0.4,0.15725290411542994,0.07565666982961561,0.031283807396403095,15713.050998926152,4831.646000623702,5530.367001056671
1042,1531,1531,22.0,24.0,8.0,1.2,-0.2,0.11913178112779045,11309.896000862122,0.0,0.0,417.57599999999996,0.0,3579.2059999999997,82.664,0.0,2900.796000000001,0.0,1800.118,130.565,7.0,7.0,7.25,8.0,7.8,6.75,5.8,6.8,0.0,1.0,1.0,1.0,0.3333333333333333,-0.75,-0.25,0.0951148533806444,0.15725290411542994,0.07565666982961561,9310.856999874117,15713.050998926152,4831.646000623702
1043,1532,1532,22.0,25.0,7.0,1.0,-0.2,0.13038495753560778,4424.054999589917,0.0,0.0,34.246,22.16,863.9889999999998,37.243,0.0,1666.3220000000001,89.54700000000004,10.033,62.71,8.0,8.0,7.0,7.25,8.0,7.8,6.75,6.8,0.0,1.2,1.0,1.0,-0.2,0.3333333333333333,-0.75,0.11913178112779045,0.0951148533806444,0.15725290411542994,11309.896000862122,9310.856999874117,15713.050998926152
1044,1533,1533,22.0,26.0,8.0,1.0,0.0,0.0330103700922375,4114.4489998817435,0.0,0.0,77.90700000000002,24.242,558.98,59.43299999999999,23.264,1833.6790000000005,129.18,0.0,104.55700000000002,7.25,7.0,8.0,7.0,7.25,8.0,7.8,6.2,0.0,1.0,1.2,1.0,-0.2,-0.2,0.3333333333333333,0.13038495753560778,0.11913178112779045,0.0951148533806444,4424.054999589917,11309.896000862122,9310.856999874117
1045,1534,1534,22.0,27.0,7.25,0.5,0.25,0.053142000214668944,13994.419999837875,0.0,0.0,558.951,27.411999999999995,1582.386,51.332,0.0,1685.418,182.125,236.878,170.372,7.5,8.0,7.0,8.0,7.0,7.25,8.0,7.8,0.0,1.0,1.0,1.2,0.0,-0.2,-0.2,0.0330103700922375,0.13038495753560778,0.11913178112779045,4114.4489998817435,4424.054999589917,11309.896000862122
1046,1535,1535,22.0,28.0,7.5,1.0,-0.5,0.09235672736208862,2569.507999897006,0.0,0.0,74.999,0.0,676.5880000000002,0.0,0.0,290.841,81.965,7.022,0.0,7.0,7.25,8.0,7.0,8.0,7.0,7.25,5.8,6.5,0.5,1.0,1.0,0.25,0.0,-0.2,0.053142000214668944,0.0330103700922375,0.13038495753560778,13994.419999837875,4114.4489998817435,4424.054999589917
1047,1536,1536,22.0,29.0,7.0,0.8,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,24.04600000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.2,7.5,7.25,8.0,7.0,8.0,7.0,6.75,7.5,1.0,0.5,1.0,-0.5,0.25,0.0,0.09235672736208862,0.053142000214668944,0.0330103700922375,2569.507999897006,13994.419999837875,4114.4489998817435
1048,1537,1537,22.0,30.0,6.2,0.2,-0.2,0.030598256251653223,1370.197999715805,0.0,0.0,0.0,0.0,380.809,0.0,0.0,792.076,0.0,12.065,0.0,6.4,7.0,7.5,7.25,8.0,7.0,8.0,7.8,6.8,0.8,1.0,0.5,-0.2,-0.5,0.25,0.0,0.09235672736208862,0.053142000214668944,0.0,2569.507999897006,13994.419999837875
1049,1538,1538,22.0,31.0,6.4,0.4,-0.6,0.05749092855612972,8454.422998905184,0.0,1.0,455.105,89.15299999999998,2024.128,621.9910000000001,0.0,2350.0380000000005,82.913,0.0,40.242,6.8,6.2,7.0,7.5,7.25,8.0,7.0,8.0,8.0,0.2,0.8,1.0,-0.2,-0.2,-0.5,0.030598256251653223,0.0,0.09235672736208862,1370.197999715805,0.0,2569.507999897006
1050,1539,1539,22.0,32.0,6.8,1.0,-0.5,0.08226363403733761,8815.100000619886,1.0,0.0,109.002,5.023,2619.451,202.949,0.0,2816.699,30.166,25.779,0.0,7.4,6.4,6.2,7.0,7.5,7.25,8.0,7.25,5.75,0.4,0.2,0.8,-0.6,-0.2,-0.2,0.05749092855612972,0.030598256251653223,0.0,8454.422998905184,1370.197999715805,0.0
1051,1540,1540,22.0,33.0,7.4,1.0,0.0,0.05419874807975157,7978.536000013354,2.0,0.0,144.73700000000005,12.035,2420.1920000000005,466.36099999999993,0.0,1904.829,0.0,217.981,43.93,6.8,6.8,6.4,6.2,7.0,7.5,7.25,7.0,7.6,1.0,0.4,0.2,-0.5,-0.6,-0.2,0.08226363403733761,0.05749092855612972,0.030598256251653223,8815.100000619886,8454.422998905184,1370.197999715805
1052,1541,1541,22.0,34.0,6.8,0.6666666666666666,-0.4,0.029219101387488376,8414.128998994829,0.0,0.0,527.476,0.0,1270.993,371.341,0.0,1541.535,118.765,1047.9259999999997,30.084,7.0,7.4,6.8,6.4,6.2,7.0,7.5,8.0,7.2,1.0,1.0,0.4,0.0,-0.5,-0.6,0.05419874807975157,0.08226363403733761,0.05749092855612972,7978.536000013354,8815.100000619886,8454.422998905184
1053,1542,1542,22.0,35.0,7.0,1.0,0.5,0.06396706485711147,6217.1709995269775,0.0,0.0,208.636,8.033,1317.1710000000005,306.696,0.0,1655.158,47.757,454.036,53.47,0.0,6.8,7.4,6.8,6.4,6.2,7.0,7.0,8.0,0.6666666666666666,1.0,1.0,-0.4,0.0,-0.5,0.029219101387488376,0.05419874807975157,0.08226363403733761,8414.128998994829,7978.536000013354,8815.100000619886
1054,1543,1543,22.0,37.0,6.333333333333332,-0.25,0.0,0.027966857841785986,6894.3519999980945,1.0,0.0,67.793,27.476999999999997,1530.495,409.98,0.0,2172.2390000000005,160.39600000000004,0.0,9.186,6.5,0.0,7.0,6.8,7.4,6.8,6.4,7.25,7.0,0.0,1.0,0.6666666666666666,0.0,0.5,-0.4,0.0,0.06396706485711147,0.029219101387488376,0.0,6217.1709995269775,8414.128998994829
1055,1544,1544,22.0,38.0,6.5,0.5,0.0,0.03576887078168944,2669.583000421525,0.0,0.0,0.0,0.0,1174.9619999999998,148.86700000000005,0.0,1240.587,0.0,0.0,0.0,0.0,6.333333333333332,0.0,7.0,6.8,7.4,6.8,7.5,7.0,-0.25,0.0,1.0,0.0,0.0,0.5,0.027966857841785986,0.0,0.06396706485711147,6894.3519999980945,0.0,6217.1709995269775
1056,1565,1565,23.0,0.0,8.5,1.5,0.25,0.15358132140520142,2727.8409993648543,0.0,2.0,7.023,0.0,922.345,0.0,375.103,2182.87,0.0,14.126,0.0,7.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,1566,1566,23.0,1.0,7.25,0.25,-1.0,0.1886913420889081,3939.3320002555843,0.0,0.0,0.0,0.0,1869.521,0.0,1299.595,1491.985,90.71700000000001,0.0,0.0,8.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.25,0.0,0.0,0.15358132140520142,0.0,0.0,2727.8409993648543,0.0,0.0
1058,1567,1567,23.0,2.0,8.0,0.75,-1.25,0.015126292203892644,3967.075998783112,1.0,0.0,172.06599999999997,0.0,826.706,0.0,126.32200000000002,1984.26,777.9000000000003,0.0,0.0,8.2,7.25,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.5,0.0,-1.0,0.25,0.0,0.1886913420889081,0.15358132140520142,0.0,3939.3320002555843,2727.8409993648543,0.0
1059,1568,1568,23.0,3.0,8.2,0.8,0.8,0.14988214995833685,6806.078000307085,0.0,2.0,0.0,0.0,2457.5889999999995,0.0,855.212,2763.133000000001,316.994,0.0,0.0,7.75,8.0,7.25,8.5,0.0,0.0,0.0,0.0,0.0,0.75,0.25,1.5,-1.25,-1.0,0.25,0.015126292203892644,0.1886913420889081,0.15358132140520142,3967.075998783112,3939.3320002555843,2727.8409993648543
1060,1569,1569,23.0,4.0,7.75,0.8,0.0,0.11463534506164205,9531.902999639507,0.0,6.0,0.0,0.0,2141.965,0.0,346.319,7123.6640000000025,0.0,15.058,0.0,7.2,8.2,8.0,7.25,8.5,0.0,0.0,0.0,0.0,0.8,0.75,0.25,0.8,-1.25,-1.0,0.14988214995833685,0.015126292203892644,0.1886913420889081,6806.078000307085,3967.075998783112,3939.3320002555843
1061,1570,1570,23.0,5.0,7.2,0.2,-0.6,0.19540927482103948,11191.926000595093,0.0,0.0,47.142,0.0,2490.1130000000007,0.0,796.9639999999997,7326.924999999997,0.0,0.0,0.0,7.8,7.75,8.2,8.0,7.25,8.5,0.0,0.0,0.0,0.8,0.8,0.75,0.0,0.8,-1.25,0.11463534506164205,0.14988214995833685,0.015126292203892644,9531.902999639507,6806.078000307085,3967.075998783112
1062,1571,1571,23.0,6.0,7.8,1.0,-0.8,0.13756706347311956,14873.304000377651,0.0,4.0,696.8,0.0,4535.776999999999,0.0,1432.871,6850.535000000003,182.989,0.0,0.0,7.6,7.2,7.75,8.2,8.0,7.25,8.5,0.0,0.0,0.2,0.8,0.8,-0.6,0.0,0.8,0.19540927482103948,0.11463534506164205,0.14988214995833685,11191.926000595093,9531.902999639507,6806.078000307085
1063,1572,1572,23.0,7.0,7.6,0.4,0.4,0.06840374522127911,5617.376000642778,0.0,0.0,0.0,0.0,3151.9150000000004,0.0,599.3290000000002,3194.3190000000004,0.0,2.015,0.0,8.6,7.8,7.2,7.75,8.2,8.0,7.25,0.0,0.0,1.0,0.2,0.8,-0.8,-0.6,0.0,0.13756706347311956,0.19540927482103948,0.11463534506164205,14873.304000377651,11191.926000595093,9531.902999639507
1064,1573,1573,23.0,8.0,8.6,1.4,0.4,0.1676437975828992,7310.520997524259,1.0,3.0,49.20100000000001,0.0,1978.8590000000006,0.0,671.115,3479.9439999999995,0.0,0.0,0.0,7.2,7.6,7.8,7.2,7.75,8.2,8.0,0.0,0.0,0.4,1.0,0.2,0.4,-0.8,-0.6,0.06840374522127911,0.13756706347311956,0.19540927482103948,5617.376000642778,14873.304000377651,11191.926000595093
1065,1574,1574,23.0,9.0,7.2,0.6,0.2,0.01897823474799861,6887.131999969485,0.0,0.0,100.238,27.183000000000003,2509.4590000000007,0.0,988.105,3173.02,0.0,4.041,0.0,8.25,8.6,7.6,7.8,7.2,7.75,8.2,0.0,0.0,1.4,0.4,1.0,0.4,0.4,-0.8,0.1676437975828992,0.06840374522127911,0.13756706347311956,7310.520997524259,5617.376000642778,14873.304000377651
1066,1575,1575,23.0,10.0,8.25,0.75,1.0,0.1154699574755954,2665.6599991321555,0.0,1.0,96.786,0.0,1837.533,0.0,292.025,149.98,138.267,0.0,0.0,8.2,7.2,8.6,7.6,7.8,7.2,7.75,8.5,0.0,0.6,1.4,0.4,0.2,0.4,0.4,0.01897823474799861,0.1676437975828992,0.06840374522127911,6887.131999969485,7310.520997524259,5617.376000642778
1067,1576,1576,23.0,11.0,8.2,0.6,0.0,0.07499411788569071,11175.523998498911,0.0,0.0,0.0,0.0,2446.3369999999995,0.0,559.3219999999999,3855.098,177.822,0.0,0.0,8.0,8.25,7.2,8.6,7.6,7.8,7.2,7.25,0.0,0.75,0.6,1.4,1.0,0.2,0.4,0.1154699574755954,0.01897823474799861,0.1676437975828992,2665.6599991321555,6887.131999969485,7310.520997524259
1068,1577,1577,23.0,12.0,8.0,1.0,-0.8,0.14115802099173555,7842.8060011863745,0.0,0.0,91.469,0.0,2033.1,0.0,777.1320000000003,5300.7159999999985,0.0,0.0,0.0,8.25,8.2,8.25,7.2,8.6,7.6,7.8,8.0,0.0,0.6,0.75,0.6,0.0,1.0,0.2,0.07499411788569071,0.1154699574755954,0.01897823474799861,11175.523998498911,2665.6599991321555,6887.131999969485
1069,1578,1578,23.0,13.0,8.25,1.0,-0.5,0.19738316762908886,9205.890996217728,0.0,1.0,43.15999999999999,0.0,4330.224000000001,0.0,818.1410000000002,3903.075,0.0,0.0,0.0,7.8,8.0,8.2,8.25,7.2,8.6,7.6,8.2,0.0,1.0,0.6,0.75,-0.8,0.0,1.0,0.14115802099173555,0.07499411788569071,0.1154699574755954,7842.8060011863745,11175.523998498911,2665.6599991321555
1070,1579,1579,23.0,14.0,7.8,1.0,0.0,0.03188956858021307,11911.723999261852,1.0,5.0,2162.9629999999997,1.004,3112.6549999999993,0.0,632.9019999999998,5169.098,410.731,0.0,0.0,7.6,8.25,8.0,8.2,8.25,7.2,8.6,7.75,0.0,1.0,1.0,0.6,-0.5,-0.8,0.0,0.19738316762908886,0.14115802099173555,0.07499411788569071,9205.890996217728,7842.8060011863745,11175.523998498911
1071,1580,1580,23.0,15.0,7.6,0.8,0.8,0.10466354394673524,6325.021000146867,2.0,4.0,22.31,0.0,8852.544,0.0,825.8580000000002,2654.965,69.414,3.018,0.0,8.0,7.8,8.25,8.0,8.2,8.25,7.2,7.2,0.0,1.0,1.0,1.0,0.0,-0.5,-0.8,0.03188956858021307,0.19738316762908886,0.14115802099173555,11911.723999261852,9205.890996217728,7842.8060011863745
1072,1581,1581,23.0,16.0,8.0,0.25,-0.25,0.1547806052191322,9005.241000413891,1.0,1.0,487.892,0.0,2845.558,0.0,1394.773,4633.982000000001,64.902,4.0310000000000015,0.0,7.0,7.6,7.8,8.25,8.0,8.2,8.25,7.8,0.0,0.8,1.0,1.0,0.8,0.0,-0.5,0.10466354394673524,0.03188956858021307,0.19738316762908886,6325.021000146867,11911.723999261852,9205.890996217728
1073,1582,1582,23.0,17.0,7.0,0.2,-0.6,0.07083333333333329,7506.0359995365125,1.0,3.0,0.0,0.0,2150.7649999999994,0.0,33283.021,4294.6500000000015,30.28,0.0,0.0,7.5,8.0,7.6,7.8,8.25,8.0,8.2,7.6,0.0,0.25,0.8,1.0,-0.25,0.8,0.0,0.1547806052191322,0.10466354394673524,0.03188956858021307,9005.241000413891,6325.021000146867,11911.723999261852
